Attendance,Away,Date,Day,Home,Score,Time,Venue,Half_time,year,Distance,home_win,home_team_form
"9,951",Udinese,2021-10-24,Sun,Atalanta,1-1,12:30,Stadio Atleti Azzurri d'Italia,(0-0),2021,276.20012084924100,0,0.5
"7,283",Genoa,2021-10-26,Tue,Spezia,1-1,18:30,Stadio Alberto Picco,(0-0),2021,76.77522902512600,0,0.5
"5,103",Salernitana,2021-10-26,Tue,Venezia,1-2,18:30,Stadio Pierluigi Penzo ,(1-0),2021,567.7582453376480,0,0.5
"35,929",Torino,2021-10-26,Tue,AC Milan,1-0,20:45,Stadio Giuseppe Meazza,(1-0),2021,125.26280395239400,1,0.5
"8,547",AS Roma,2021-10-27,Wed,Cagliari,1-2,20:45,Unipol Domus,(0-0),2021,413.5917654589300,0,0.5
"5,462",Atalanta,2021-10-27,Wed,Sampdoria,1-3,18:30,Stadio Comunale Luigi Ferraris,(1-2),2021,154.6880908683670,0,0.5
"7,000",Fiorentina,2021-10-27,Wed,Lazio,1-0,20:45,Stadio Olimpico,(0-0),2021,226.4069458907570,1,0.5
"8,751",Hellas Verona,2021-10-27,Wed,Udinese,1-1,18:30,Dacia Arena,(1-0),2021,187.85001575041200,0,0.5
"9,335",Inter Milan,2021-10-27,Wed,Empoli,0-2,20:45,Stadio Carlo Castellani,(0-1),2021,243.0688212434200,0,0.5
"18,288",Sassuolo,2021-10-27,Wed,Juventus,1-2,18:30,Allianz Stadium,(0-1),2021,241.5792223386410,0,0.5
"20,000",Bologna,2021-10-28,Thu,Napoli,3-0,20:45,Stadio Diego Armando Maradona,(2-0),2021,470.6374988983220,1,0.5
"22,314",Juventus,2021-10-30,Sat,Hellas Verona,2-1,18:00,Stadio Marc'Antonio Bentegodi,(2-0),2021,263.58593725305800,1,0.5
"11,981",Lazio,2021-10-30,Sat,Atalanta,2-2,15:00,Stadio Atleti Azzurri d'Italia,(1-1),2021,475.0353950263620,0,0.5
"13,137",Sampdoria,2021-10-30,Sat,Torino,3-0,20:45,Stadio Olimpico di Torino,(1-0),2021,124.3883982813310,1,0.5
"51,001",AC Milan,2021-10-31,Sun,AS Roma,1-2,20:45,Stadio Olimpico,(0-1),2021,476.62238398594400,0,0.5
"3,539",Empoli,2021-10-31,Sun,Sassuolo,1-2,15:00,Mapei Stadium - Città del Tricolore,(1-0),2021,112.4682668926770,0,0.5
"17,043",Napoli,2021-10-31,Sun,Salernitana,0-1,18:00,Stadio Arechi,(0-0),2021,56.979361986168900,0,0.5
"19,511",Spezia,2021-10-31,Sun,Fiorentina,3-0,15:00,Stadio Artemio Franchi,(1-0),2021,123.60110987801500,1,0.5
"48,076",Udinese,2021-10-31,Sun,Inter Milan,2-0,12:30,Stadio Giuseppe Meazza,(0-0),2021,324.1401921212780,1,0.5
"7,920",Venezia,2021-10-31,Sun,Genoa,0-0,15:00,Stadio Comunale Luigi Ferraris,(0-0),2021,291.8249944553990,0,0.5
"10,126",Cagliari,2021-11-01,Mon,Bologna,2-0,20:45,Stadio Renato Dall'Ara,(0-0),2021,614.8406050228860,1,0.5
"5,631",Genoa,2021-11-05,Fri,Empoli,2-2,20:45,Stadio Carlo Castellani,(0-1),2021,177.77793336261200,0,0.5
"6,976",Atalanta,2021-11-06,Sat,Cagliari,1-2,20:45,Unipol Domus,(1-2),2021,724.4648430005950,0,0.5
"6,953",Fiorentina,2021-11-06,Sat,Juventus,1-0,18:00,Allianz Stadium,(0-0),2021,325.2673815719060,1,0.5
"6,953",Torino,2021-11-06,Sat,Spezia,1-0,15:00,Stadio Alberto Picco,(0-0),2021,200.7396061917850,1,0.5
"8,263",AS Roma,2021-11-07,Sun,Venezia,3-2,12:30,Stadio Pierluigi Penzo ,(1-2),2021,388.23996014146600,1,0.5
"5,694",Bologna,2021-11-07,Sun,Sampdoria,1-2,15:00,Stadio Comunale Luigi Ferraris,(0-0),2021,187.81114792816600,0,0.5
"28,000",Hellas Verona,2021-11-07,Sun,Napoli,1-1,18:00,Stadio Diego Armando Maradona,(1-1),2021,575.0602598611650,0,0.5
"56,608",Inter Milan,2021-11-07,Sun,AC Milan,1-1,20:45,Stadio Giuseppe Meazza,(1-1),2021,0,0,0.5
"25,000",Salernitana,2021-11-07,Sun,Lazio,3-0,18:00,Stadio Olimpico,(2-0),2021,244.63907146301100,1,0.5
"8,322",Sassuolo,2021-11-07,Sun,Udinese,3-2,15:00,Dacia Arena,(2-2),2021,250.87010771479900,1,0.5
"32,567",AC Milan,2021-11-20,Sat,Fiorentina,4-3,20:45,Stadio Artemio Franchi,(2-0),2021,254.93627880825600,1,0.5
"45,000",Juventus,2021-11-20,Sat,Lazio,0-2,18:00,Stadio Olimpico,(0-1),2021,525.1018556767370,0,0.5
"10,744",Spezia,2021-11-20,Sat,Atalanta,5-2,15:00,Stadio Atleti Azzurri d'Italia,(3-1),2021,178.871167316574,1,0.5
"14,667",AS Roma,2021-11-21,Sun,Genoa,0-2,20:45,Stadio Comunale Luigi Ferraris,(0-0),2021,396.34249898601200,0,0.5
"4,135",Cagliari,2021-11-21,Sun,Sassuolo,2-2,12:30,Mapei Stadium - Città del Tricolore,(1-1),2021,625.2202021838070,0,0.5
"56,649",Napoli,2021-11-21,Sun,Inter Milan,3-2,18:00,Stadio Giuseppe Meazza,(2-1),2021,660.849346236503,1,0.5
"11,849",Sampdoria,2021-11-21,Sun,Salernitana,0-2,15:00,Stadio Arechi,(0-2),2021,638.5576741660540,0,0.5
"15,255",Venezia,2021-11-21,Sun,Bologna,0-1,15:00,Stadio Renato Dall'Ara,(0-0),2021,133.14355255373200,0,0.5
"13,797",Empoli,2021-11-22,Mon,Hellas Verona,2-1,18:30,Stadio Marc'Antonio Bentegodi,(0-0),2021,189.89115251897200,1,0.5
"7,034",Udinese,2021-11-22,Mon,Torino,2-1,20:45,Stadio Olimpico di Torino,(1-0),2021,448.31752025128400,1,0.5
"9,700",Salernitana,2021-11-26,Fri,Cagliari,1-1,20:45,Unipol Domus,(0-0),2021,511.81904916884900,0,0.5
"29,886",Atalanta,2021-11-27,Sat,Juventus,0-1,18:00,Allianz Stadium,(0-1),2021,173.0084746125310,0,0.5
"7,878",Fiorentina,2021-11-27,Sat,Empoli,2-1,15:00,Stadio Carlo Castellani,(0-0),2021,27.080703704289800,1,0.5
"6,813",Hellas Verona,2021-11-27,Sat,Sampdoria,3-1,15:00,Stadio Comunale Luigi Ferraris,(0-1),2021,195.31798355125100,1,0.5
"8,303",Inter Milan,2021-11-27,Sat,Venezia,0-2,20:45,Stadio Pierluigi Penzo ,(0-1),2021,253.69079313953600,0,0.5
"6,265",Bologna,2021-11-28,Sun,Spezia,0-1,15:00,Stadio Alberto Picco,(0-0),2021,127.3975160148910,0,0.5
"11,537",Genoa,2021-11-28,Sun,Udinese,0-0,12:30,Dacia Arena,(0-0),2021,381.26174910079500,0,0.5
"36,000",Lazio,2021-11-28,Sun,Napoli,4-0,20:45,Stadio Diego Armando Maradona,(3-0),2021,190.3582363177840,1,0.5
"52,824",Sassuolo,2021-11-28,Sun,AC Milan,1-3,15:00,Stadio Giuseppe Meazza,(1-2),2021,147.23360435549800,0,0.5
